sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:NOME_PROCEDIMENTO,matchScore,targetConceptId,targetConceptName,targetVocabularyId,targetDomainId,targetStandardConcept,targetChildCount,targetParentCount,targetConceptClassId,targetConceptCode,targetValidStartDate,targetValidEndDate,targetInvalidReason
0406040060,INTRALUMINAL ANGIOPLASTY OF EXTREMITY VESSELS (WITH UNCOATED STENT),-1,,ANGIOPLASTIA INTRALUMINAL DE VASOS DAS EXTREMIDADES (COM STENT NÃO RECOBERTO),0.45,4286646,Percutaneous transluminal balloon angioplasty,SNOMED,Procedure,S,19,1,Procedure,68457009,20020131,20991231,
0406040060,INTRALUMINAL ANGIOPLASTY OF EXTREMITY VESSELS (WITH UNCOATED STENT),-1,,ANGIOPLASTIA INTRALUMINAL DE VASOS DAS EXTREMIDADES (COM STENT NÃO RECOBERTO),0.45,46271002,Percutaneous transluminal arterial angioplasty with insertion of stent,SNOMED,Procedure,S,0,3,Procedure,709019007,20150731,20991231,
0406040060,INTRALUMINAL ANGIOPLASTY OF EXTREMITY VESSELS (WITH UNCOATED STENT),-1,,ANGIOPLASTIA INTRALUMINAL DE VASOS DAS EXTREMIDADES (COM STENT NÃO RECOBERTO),0.45,4286646,Percutaneous transluminal balloon angioplasty,SNOMED,Procedure,S,19,1,Procedure,68457009,20020131,20991231,
0406050015,DIAGNOSTIC ELECTROPHYSIOLOGICAL STUDY,-1,,ESTUDO ELETROFISIOLÓGICO DIAGNÓSTICO,0.8,4098039,Cardiac electrophysiology,SNOMED,Procedure,S,5,1,Procedure,252425004,20020131,20991231,
0406050015,DIAGNOSTIC ELECTROPHYSIOLOGICAL STUDY,-1,,ESTUDO ELETROFISIOLÓGICO DIAGNÓSTICO,0.8,4098039,Cardiac electrophysiology,SNOMED,Procedure,S,5,1,Procedure,252425004,20020131,20991231,
0406050015,DIAGNOSTIC ELECTROPHYSIOLOGICAL STUDY,-1,,ESTUDO ELETROFISIOLÓGICO DIAGNÓSTICO,0.8,4098039,Cardiac electrophysiology,SNOMED,Procedure,S,5,1,Procedure,252425004,20020131,20991231,
0406050015,DIAGNOSTIC ELECTROPHYSIOLOGICAL STUDY,-1,,ESTUDO ELETROFISIOLÓGICO DIAGNÓSTICO,0.8,4098039,Cardiac electrophysiology,SNOMED,Procedure,S,5,1,Procedure,252425004,20020131,20991231,
0406050040,"THERAPEUTIC ELECTROPHYSIOLOGICAL STUDY I (ABLATION OF TACHYCARDIA BY NODAL RE-ENTRY OF RIGHT ANOMALOUS PATHWAYS, IDIOPATHIC VT, RIGHT VENTRICLE AND LEFT VENTRICLE).",-1,,"ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO I (ABLAÇÃO DE TAQUICARDIA POR REENTRADA NODAL DE VIAS ANÔMALAS DIREITAS, DE TV IDIOPÁTICA, DE VENTRÍCULO DIREITO E VENTRÍCULO ESQUERDO).",0.38,4050568,Ablation operation for arrhythmia,SNOMED,Procedure,S,8,3,Procedure,233159005,20020131,20991231,
0406050040,"THERAPEUTIC ELECTROPHYSIOLOGICAL STUDY I (ABLATION OF TACHYCARDIA BY NODAL RE-ENTRY OF RIGHT ANOMALOUS PATHWAYS, IDIOPATHIC VT, RIGHT VENTRICLE AND LEFT VENTRICLE).",-1,,"ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO I (ABLAÇÃO DE TAQUICARDIA POR REENTRADA NODAL DE VIAS ANÔMALAS DIREITAS, DE TV IDIOPÁTICA, DE VENTRÍCULO DIREITO E VENTRÍCULO ESQUERDO).",0.38,4098039,Cardiac electrophysiology,SNOMED,Procedure,S,5,1,Procedure,252425004,20020131,20991231,
0406050040,"THERAPEUTIC ELECTROPHYSIOLOGICAL STUDY I (ABLATION OF TACHYCARDIA BY NODAL RE-ENTRY OF RIGHT ANOMALOUS PATHWAYS, IDIOPATHIC VT, RIGHT VENTRICLE AND LEFT VENTRICLE).",-1,,"ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO I (ABLAÇÃO DE TAQUICARDIA POR REENTRADA NODAL DE VIAS ANÔMALAS DIREITAS, DE TV IDIOPÁTICA, DE VENTRÍCULO DIREITO E VENTRÍCULO ESQUERDO).",0.38,4050568,Ablation operation for arrhythmia,SNOMED,Procedure,S,8,3,Procedure,233159005,20020131,20991231,
0406050040,"THERAPEUTIC ELECTROPHYSIOLOGICAL STUDY I (ABLATION OF TACHYCARDIA BY NODAL RE-ENTRY OF RIGHT ANOMALOUS PATHWAYS, IDIOPATHIC VT, RIGHT VENTRICLE AND LEFT VENTRICLE).",-1,,"ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO I (ABLAÇÃO DE TAQUICARDIA POR REENTRADA NODAL DE VIAS ANÔMALAS DIREITAS, DE TV IDIOPÁTICA, DE VENTRÍCULO DIREITO E VENTRÍCULO ESQUERDO).",0.38,4098039,Cardiac electrophysiology,SNOMED,Procedure,S,5,1,Procedure,252425004,20020131,20991231,
0406050139,THERAPEUTIC ELECTROPHYSIOLOGICAL STUDY II (ABLATION OF LEFT ANOMALOUS PATHWAYS),-1,,ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO II (ABLAÇÃO DE VIAS ANÔMALAS ESQUERDAS),0.48,4050568,Ablation operation for arrhythmia,SNOMED,Procedure,S,8,3,Procedure,233159005,20020131,20991231,
0406050139,THERAPEUTIC ELECTROPHYSIOLOGICAL STUDY II (ABLATION OF LEFT ANOMALOUS PATHWAYS),-1,,ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO II (ABLAÇÃO DE VIAS ANÔMALAS ESQUERDAS),0.48,4098039,Cardiac electrophysiology,SNOMED,Procedure,S,5,1,Procedure,252425004,20020131,20991231,
0406050139,THERAPEUTIC ELECTROPHYSIOLOGICAL STUDY II (ABLATION OF LEFT ANOMALOUS PATHWAYS),-1,,ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO II (ABLAÇÃO DE VIAS ANÔMALAS ESQUERDAS),0.48,4050568,Ablation operation for arrhythmia,SNOMED,Procedure,S,8,3,Procedure,233159005,20020131,20991231,
0406050139,THERAPEUTIC ELECTROPHYSIOLOGICAL STUDY II (ABLATION OF LEFT ANOMALOUS PATHWAYS),-1,,ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO II (ABLAÇÃO DE VIAS ANÔMALAS ESQUERDAS),0.48,4050568,Ablation operation for arrhythmia,SNOMED,Procedure,S,8,3,Procedure,233159005,20020131,20991231,
0407010173,GASTROPLASTY WITH INTESTINAL DERIVATION,-1,,GASTROPLASTIA C/ DERIVACAO INTESTINAL,0.46,40483096,Bypass of stomach,SNOMED,Procedure,S,24,2,Procedure,442338001,20090731,20991231,
0407010173,GASTROPLASTY WITH INTESTINAL DERIVATION,-1,,GASTROPLASTIA C/ DERIVACAO INTESTINAL,0.46,4312953,Gastroplasty,SNOMED,Procedure,S,4,2,Procedure,9429009,20020131,20991231,
0407010173,GASTROPLASTY WITH INTESTINAL DERIVATION,-1,,GASTROPLASTIA C/ DERIVACAO INTESTINAL,0.46,4312953,Gastroplasty,SNOMED,Procedure,S,4,2,Procedure,9429009,20020131,20991231,
0407010190,GASTRORRHAPHY,-1,,GASTRORRAFIA,1.0,4242520,Suture of stomach,SNOMED,Procedure,S,2,2,Procedure,9238008,20020131,20991231,
0407010190,GASTRORRHAPHY,-1,,GASTRORRAFIA,1.0,4242520,Suture of stomach,SNOMED,Procedure,S,2,2,Procedure,9238008,20020131,20991231,
0407010190,GASTRORRHAPHY,-1,,GASTRORRAFIA,1.0,4242520,Suture of stomach,SNOMED,Procedure,S,2,2,Procedure,9238008,20020131,20991231,
0407010211,GASTROSTOMY,-1,,GASTROSTOMIA,1.0,4204677,Gastrostomy,SNOMED,Procedure,S,10,3,Procedure,54956002,20020131,20991231,
0407010211,GASTROSTOMY,-1,,GASTROSTOMIA,1.0,4204677,Gastrostomy,SNOMED,Procedure,S,10,3,Procedure,54956002,20020131,20991231,
0407010211,GASTROSTOMY,-1,,GASTROSTOMIA,1.0,4204677,Gastrostomy,SNOMED,Procedure,S,10,3,Procedure,54956002,20020131,20991231,
0407020039,APPENDICECTOMY,-1,,APENDICECTOMIA,1.0,4198190,Appendectomy,SNOMED,Procedure,S,18,2,Procedure,80146002,20020131,20991231,
0407020039,APPENDICECTOMY,-1,,APENDICECTOMIA,1.0,4198190,Appendectomy,SNOMED,Procedure,S,18,2,Procedure,80146002,20020131,20991231,
0407020039,APPENDICECTOMY,-1,,APENDICECTOMIA,1.0,4198190,Appendectomy,SNOMED,Procedure,S,18,2,Procedure,80146002,20020131,20991231,
0407020063,PARTIAL COLLECTOMY (HEMICOLECTOMY),-1,,COLECTOMIA PARCIAL (HEMICOLECTOMIA),0.58,4181781,Partial resection of colon,SNOMED,Procedure,S,26,1,Procedure,43075005,20020131,20991231,
0407020063,PARTIAL COLLECTOMY (HEMICOLECTOMY),-1,,COLECTOMIA PARCIAL (HEMICOLECTOMIA),0.58,4181781,Partial resection of colon,SNOMED,Procedure,S,26,1,Procedure,43075005,20020131,20991231,
0407020063,PARTIAL COLLECTOMY (HEMICOLECTOMY),-1,,COLECTOMIA PARCIAL (HEMICOLECTOMIA),0.58,4181781,Partial resection of colon,SNOMED,Procedure,S,26,1,Procedure,43075005,20020131,20991231,
0407020101,COLOSTOMY,-1,,COLOSTOMIA,1.0,4162987,Colostomy,SNOMED,Procedure,S,22,4,Procedure,398740003,20030731,20991231,
0407020101,COLOSTOMY,-1,,COLOSTOMIA,1.0,4162987,Colostomy,SNOMED,Procedure,S,22,4,Procedure,398740003,20030731,20991231,
0407020101,COLOSTOMY,-1,,COLOSTOMIA,1.0,4162987,Colostomy,SNOMED,Procedure,S,22,4,Procedure,398740003,20030731,20991231,
0407020101,COLOSTOMY,-1,,COLOSTOMIA,1.0,4162987,Colostomy,SNOMED,Procedure,S,22,4,Procedure,398740003,20030731,20991231,
0407020179,ENTERECTOMY,-1,,ENTERECTOMIA,1.0,4184913,Partial excision of small intestine,SNOMED,Procedure,S,18,2,Procedure,54357003,20020131,20991231,
0407020179,ENTERECTOMY,-1,,ENTERECTOMIA,1.0,4184913,Partial excision of small intestine,SNOMED,Procedure,S,18,2,Procedure,54357003,20020131,20991231,
0407020179,ENTERECTOMY,-1,,ENTERECTOMIA,1.0,4184913,Partial excision of small intestine,SNOMED,Procedure,S,18,2,Procedure,54357003,20020131,20991231,
0407020179,ENTERECTOMY,-1,,ENTERECTOMIA,1.0,4184913,Partial excision of small intestine,SNOMED,Procedure,S,18,2,Procedure,54357003,20020131,20991231,
0407020179,ENTERECTOMY,-1,,ENTERECTOMIA,1.0,4184913,Partial excision of small intestine,SNOMED,Procedure,S,18,2,Procedure,54357003,20020131,20991231,
0407020187,ENTEROANASTOMOSIS (ANY SEGMENT),-1,,ENTEROANASTOMOSE (QUALQUER SEGMENTO),0.5,4184913,Partial excision of small intestine,SNOMED,Procedure,S,18,2,Procedure,54357003,20020131,20991231,
0407020187,ENTEROANASTOMOSIS (ANY SEGMENT),-1,,ENTEROANASTOMOSE (QUALQUER SEGMENTO),0.5,4128868,Anastomosis of intestine,SNOMED,Procedure,S,38,2,Procedure,235407009,20020131,20991231,
0407020187,ENTEROANASTOMOSIS (ANY SEGMENT),-1,,ENTEROANASTOMOSE (QUALQUER SEGMENTO),0.5,4128868,Anastomosis of intestine,SNOMED,Procedure,S,38,2,Procedure,235407009,20020131,20991231,
0407020187,ENTEROANASTOMOSIS (ANY SEGMENT),-1,,ENTEROANASTOMOSE (QUALQUER SEGMENTO),0.5,4184913,Partial excision of small intestine,SNOMED,Procedure,S,18,2,Procedure,54357003,20020131,20991231,
0407020209,ENTEROTOMY AND/OR ENTERORRAPHY WITH SUTURE / RESECTION (ANY SEGMENT),-1,,ENTEROTOMIA E/OU ENTERORRAFIA C/ SUTURA / RESSECCAO (QUALQUER SEGMENTO),0.36,4030657,Operative procedure on small intestine,SNOMED,Procedure,S,38,2,Procedure,107936001,20020131,20991231,
0407020209,ENTEROTOMY AND/OR ENTERORRAPHY WITH SUTURE / RESECTION (ANY SEGMENT),-1,,ENTEROTOMIA E/OU ENTERORRAFIA C/ SUTURA / RESSECCAO (QUALQUER SEGMENTO),0.36,4093167,Repair of intestine,SNOMED,Procedure,S,22,4,Procedure,186648008,20020131,20991231,
0407020209,ENTEROTOMY AND/OR ENTERORRAPHY WITH SUTURE / RESECTION (ANY SEGMENT),-1,,ENTEROTOMIA E/OU ENTERORRAFIA C/ SUTURA / RESSECCAO (QUALQUER SEGMENTO),0.36,4290106,Incision of intestine,SNOMED,Procedure,S,6,4,Procedure,69191006,20020131,20991231,
0407020209,ENTEROTOMY AND/OR ENTERORRAPHY WITH SUTURE / RESECTION (ANY SEGMENT),-1,,ENTEROTOMIA E/OU ENTERORRAFIA C/ SUTURA / RESSECCAO (QUALQUER SEGMENTO),0.36,4030657,Operative procedure on small intestine,SNOMED,Procedure,S,38,2,Procedure,107936001,20020131,20991231,
0407020276,ANAL FISTULECTOMY / FISTULOTOMY,-1,,FISTULECTOMIA / FISTULOTOMIA ANAL,0.77,4166294,Anal fistula operation,SNOMED,Procedure,S,7,1,Procedure,275018007,20020131,20991231,
0407020276,ANAL FISTULECTOMY / FISTULOTOMY,-1,,FISTULECTOMIA / FISTULOTOMIA ANAL,0.77,4166294,Anal fistula operation,SNOMED,Procedure,S,7,1,Procedure,275018007,20020131,20991231,
0407020284,HEMORRHOIDECTOMY,-1,,HEMORROIDECTOMIA,1.0,4074077,Hemorrhoidectomy,SNOMED,Procedure,S,10,4,Procedure,24496007,20020131,20991231,
0407020284,HEMORRHOIDECTOMY,-1,,HEMORROIDECTOMIA,1.0,4074077,Hemorrhoidectomy,SNOMED,Procedure,S,10,4,Procedure,24496007,20020131,20991231,
0407020284,HEMORRHOIDECTOMY,-1,,HEMORROIDECTOMIA,1.0,4074077,Hemorrhoidectomy,SNOMED,Procedure,S,10,4,Procedure,24496007,20020131,20991231,
0407020306,JEJUNOSTOMY / ILEOSTOMY,-1,,JEJUNOSTOMIA / ILEOSTOMIA,0.76,4199575,Small intestine stoma procedure,SNOMED,Procedure,S,9,1,Procedure,302152006,20020131,20991231,
0407020306,JEJUNOSTOMY / ILEOSTOMY,-1,,JEJUNOSTOMIA / ILEOSTOMIA,0.76,4024644,Jejunoileostomy,SNOMED,Procedure,S,5,2,Procedure,11682008,20020131,20991231,
0407020306,JEJUNOSTOMY / ILEOSTOMY,-1,,JEJUNOSTOMIA / ILEOSTOMIA,0.76,4199575,Small intestine stoma procedure,SNOMED,Procedure,S,9,1,Procedure,302152006,20020131,20991231,
0407020403,ABDOMINAL RECTOSIGMOIDECTOMY,-1,,RETOSSIGMOIDECTOMIA ABDOMINAL,0.82,4181584,Rectosigmoidectomy,SNOMED,Procedure,S,4,2,Procedure,54164009,20020131,20991231,
0407020403,ABDOMINAL RECTOSIGMOIDECTOMY,-1,,RETOSSIGMOIDECTOMIA ABDOMINAL,0.82,4181584,Rectosigmoidectomy,SNOMED,Procedure,S,4,2,Procedure,54164009,20020131,20991231,
0407020403,ABDOMINAL RECTOSIGMOIDECTOMY,-1,,RETOSSIGMOIDECTOMIA ABDOMINAL,0.82,4181584,Rectosigmoidectomy,SNOMED,Procedure,S,4,2,Procedure,54164009,20020131,20991231,
0407030018,BILIODIGESTIVE ANASTOMOSIS,-1,,ANASTOMOSE BILEO-DIGESTIVA,0.68,2003225,Anastomosis of gallbladder or bile duct,ICD9Proc,Procedure,S,2,2,3-dig nonbill code,51.3,19700101,20991231,
0407030018,BILIODIGESTIVE ANASTOMOSIS,-1,,ANASTOMOSE BILEO-DIGESTIVA,0.68,4141110,Anastomosis of bile ducts,SNOMED,Procedure,S,22,2,Procedure,3360004,20020131,20991231,
0407030018,BILIODIGESTIVE ANASTOMOSIS,-1,,ANASTOMOSE BILEO-DIGESTIVA,0.68,4090455,Gastrointestinal and digestive anastomosis,SNOMED,Procedure,S,7,3,Procedure,280478004,20020131,20991231,
0407030018,BILIODIGESTIVE ANASTOMOSIS,-1,,ANASTOMOSE BILEO-DIGESTIVA,0.68,4090455,Gastrointestinal and digestive anastomosis,SNOMED,Procedure,S,7,3,Procedure,280478004,20020131,20991231,
0407030026,CHOLECYSTECTOMY,-1,,COLECISTECTOMIA,1.0,4242997,Cholecystectomy,SNOMED,Procedure,S,18,2,Procedure,38102005,20020131,20991231,
0407030026,CHOLECYSTECTOMY,-1,,COLECISTECTOMIA,1.0,4242997,Cholecystectomy,SNOMED,Procedure,S,18,2,Procedure,38102005,20020131,20991231,
0407030026,CHOLECYSTECTOMY,-1,,COLECISTECTOMIA,1.0,4242997,Cholecystectomy,SNOMED,Procedure,S,18,2,Procedure,38102005,20020131,20991231,
0407030026,CHOLECYSTECTOMY,-1,,COLECISTECTOMIA,1.0,4242997,Cholecystectomy,SNOMED,Procedure,S,18,2,Procedure,38102005,20020131,20991231,
0407030034,VIDEOLAPAROSCOPIC CHOLECYSTECTOMY,-1,,COLECISTECTOMIA VIDEOLAPAROSCOPICA,0.88,4163971,Laparoscopic cholecystectomy,SNOMED,Procedure,S,11,3,Procedure,45595009,20020131,20991231,
0407030034,VIDEOLAPAROSCOPIC CHOLECYSTECTOMY,-1,,COLECISTECTOMIA VIDEOLAPAROSCOPICA,0.88,4163971,Laparoscopic cholecystectomy,SNOMED,Procedure,S,11,3,Procedure,45595009,20020131,20991231,
0407030034,VIDEOLAPAROSCOPIC CHOLECYSTECTOMY,-1,,COLECISTECTOMIA VIDEOLAPAROSCOPICA,0.88,4163971,Laparoscopic cholecystectomy,SNOMED,Procedure,S,11,3,Procedure,45595009,20020131,20991231,
0407030034,VIDEOLAPAROSCOPIC CHOLECYSTECTOMY,-1,,COLECISTECTOMIA VIDEOLAPAROSCOPICA,0.88,4163971,Laparoscopic cholecystectomy,SNOMED,Procedure,S,11,3,Procedure,45595009,20020131,20991231,
0407030123,SPLENECTOMY,-1,,ESPLENECTOMIA,1.0,4125482,Splenectomy,SNOMED,Procedure,S,13,3,Procedure,234319005,20020131,20991231,
0407030123,SPLENECTOMY,-1,,ESPLENECTOMIA,1.0,4125482,Splenectomy,SNOMED,Procedure,S,13,3,Procedure,234319005,20020131,20991231,
0407030123,SPLENECTOMY,-1,,ESPLENECTOMIA,1.0,4125482,Splenectomy,SNOMED,Procedure,S,13,3,Procedure,234319005,20020131,20991231,
0407030123,SPLENECTOMY,-1,,ESPLENECTOMIA,1.0,4125482,Splenectomy,SNOMED,Procedure,S,13,3,Procedure,234319005,20020131,20991231,
0407030140,HEPATORRHAPHY,-1,,HEPATORRAFIA,0.83,4287941,Suture of liver,SNOMED,Procedure,S,3,2,Procedure,397238007,20030731,20991231,
0407030140,HEPATORRHAPHY,-1,,HEPATORRAFIA,0.83,4287941,Suture of liver,SNOMED,Procedure,S,3,2,Procedure,397238007,20030731,20991231,
0407030140,HEPATORRHAPHY,-1,,HEPATORRAFIA,0.83,4287941,Suture of liver,SNOMED,Procedure,S,3,2,Procedure,397238007,20030731,20991231,
0407030140,HEPATORRHAPHY,-1,,HEPATORRAFIA,0.83,4287941,Suture of liver,SNOMED,Procedure,S,3,2,Procedure,397238007,20030731,20991231,
0407030140,HEPATORRHAPHY,-1,,HEPATORRAFIA,0.83,4287941,Suture of liver,SNOMED,Procedure,S,3,2,Procedure,397238007,20030731,20991231,
0407040013,DRAINAGE OF PELVIC ABSCESS,-1,,DRENAGEM DE ABSCESSO PELVICO,1.0,4030819,Drainage of pelvic abscess,SNOMED,Procedure,S,15,3,Procedure,238264002,20020131,20991231,
0407040013,DRAINAGE OF PELVIC ABSCESS,-1,,DRENAGEM DE ABSCESSO PELVICO,1.0,4030819,Drainage of pelvic abscess,SNOMED,Procedure,S,15,3,Procedure,238264002,20020131,20991231,
0407040013,DRAINAGE OF PELVIC ABSCESS,-1,,DRENAGEM DE ABSCESSO PELVICO,1.0,4030819,Drainage of pelvic abscess,SNOMED,Procedure,S,15,3,Procedure,238264002,20020131,20991231,
0407040013,DRAINAGE OF PELVIC ABSCESS,-1,,DRENAGEM DE ABSCESSO PELVICO,1.0,4030819,Drainage of pelvic abscess,SNOMED,Procedure,S,15,3,Procedure,238264002,20020131,20991231,
0407040013,DRAINAGE OF PELVIC ABSCESS,-1,,DRENAGEM DE ABSCESSO PELVICO,1.0,4030819,Drainage of pelvic abscess,SNOMED,Procedure,S,15,3,Procedure,238264002,20020131,20991231,
0407040021,SUBPHRENIC ABSCESS DRAINAGE,-1,,DRENAGEM DE ABSCESSO SUBFRENICO,0.93,4031305,Drainage of subphrenic abscess,SNOMED,Procedure,S,5,1,Procedure,238261005,20020131,20991231,
0407040021,SUBPHRENIC ABSCESS DRAINAGE,-1,,DRENAGEM DE ABSCESSO SUBFRENICO,0.93,4031305,Drainage of subphrenic abscess,SNOMED,Procedure,S,5,1,Procedure,238261005,20020131,20991231,
0407040021,SUBPHRENIC ABSCESS DRAINAGE,-1,,DRENAGEM DE ABSCESSO SUBFRENICO,0.93,4031305,Drainage of subphrenic abscess,SNOMED,Procedure,S,5,1,Procedure,238261005,20020131,20991231,
0407040021,SUBPHRENIC ABSCESS DRAINAGE,-1,,DRENAGEM DE ABSCESSO SUBFRENICO,0.93,4031305,Drainage of subphrenic abscess,SNOMED,Procedure,S,5,1,Procedure,238261005,20020131,20991231,
0407040021,SUBPHRENIC ABSCESS DRAINAGE,-1,,DRENAGEM DE ABSCESSO SUBFRENICO,0.93,4031305,Drainage of subphrenic abscess,SNOMED,Procedure,S,5,1,Procedure,238261005,20020131,20991231,
0407040064,EPIGASTRIC HERNIOPLASTY,-1,,HERNIOPLASTIA EPIGASTRICA,1.0,36714171,Epigastric hernioplasty,SNOMED,Procedure,S,4,2,Procedure,719291007,20170131,20991231,
0407040064,EPIGASTRIC HERNIOPLASTY,-1,,HERNIOPLASTIA EPIGASTRICA,1.0,36714171,Epigastric hernioplasty,SNOMED,Procedure,S,4,2,Procedure,719291007,20170131,20991231,
0407040064,EPIGASTRIC HERNIOPLASTY,-1,,HERNIOPLASTIA EPIGASTRICA,1.0,36714171,Epigastric hernioplasty,SNOMED,Procedure,S,4,2,Procedure,719291007,20170131,20991231,
0407040064,EPIGASTRIC HERNIOPLASTY,-1,,HERNIOPLASTIA EPIGASTRICA,1.0,36714171,Epigastric hernioplasty,SNOMED,Procedure,S,4,2,Procedure,719291007,20170131,20991231,
0407040064,EPIGASTRIC HERNIOPLASTY,-1,,HERNIOPLASTIA EPIGASTRICA,1.0,36714171,Epigastric hernioplasty,SNOMED,Procedure,S,4,2,Procedure,719291007,20170131,20991231,
0407040064,EPIGASTRIC HERNIOPLASTY,-1,,HERNIOPLASTIA EPIGASTRICA,1.0,36714171,Epigastric hernioplasty,SNOMED,Procedure,S,4,2,Procedure,719291007,20170131,20991231,
0407040080,INCISIONAL HENIOPLASTY,-1,,HERNIOPLASTIA INCISIONAL,0.89,4031970,Repair of incisional hernia,SNOMED,Procedure,S,12,2,Procedure,238187004,20020131,20991231,
0407040080,INCISIONAL HENIOPLASTY,-1,,HERNIOPLASTIA INCISIONAL,0.89,4031970,Repair of incisional hernia,SNOMED,Procedure,S,12,2,Procedure,238187004,20020131,20991231,
0407040080,INCISIONAL HENIOPLASTY,-1,,HERNIOPLASTIA INCISIONAL,0.89,4031970,Repair of incisional hernia,SNOMED,Procedure,S,12,2,Procedure,238187004,20020131,20991231,
0407040080,INCISIONAL HENIOPLASTY,-1,,HERNIOPLASTIA INCISIONAL,0.89,4031970,Repair of incisional hernia,SNOMED,Procedure,S,12,2,Procedure,238187004,20020131,20991231,
0407040080,INCISIONAL HENIOPLASTY,-1,,HERNIOPLASTIA INCISIONAL,0.89,4031970,Repair of incisional hernia,SNOMED,Procedure,S,12,2,Procedure,238187004,20020131,20991231,
0407040099,INGUINAL HERNIA REPAIR (BILATERAL),-1,,HERNIOPLASTIA INGUINAL (BILATERAL),0.81,36714152,Inguinal hernioplasty,SNOMED,Procedure,S,5,2,Procedure,719265006,20170131,20991231,
0407040099,INGUINAL HERNIA REPAIR (BILATERAL),-1,,HERNIOPLASTIA INGUINAL (BILATERAL),0.81,36714152,Inguinal hernioplasty,SNOMED,Procedure,S,5,2,Procedure,719265006,20170131,20991231,
0407040099,INGUINAL HERNIA REPAIR (BILATERAL),-1,,HERNIOPLASTIA INGUINAL (BILATERAL),0.81,36714152,Inguinal hernioplasty,SNOMED,Procedure,S,5,2,Procedure,719265006,20170131,20991231,
0407040099,INGUINAL HERNIA REPAIR (BILATERAL),-1,,HERNIOPLASTIA INGUINAL (BILATERAL),0.81,36714152,Inguinal hernioplasty,SNOMED,Procedure,S,5,2,Procedure,719265006,20170131,20991231,
0407040102,INGUINAL / CRURAL HERNIOPLASTY (UNILATERAL),-1,,HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL),0.64,4001706,Inguinal region repair,SNOMED,Procedure,S,25,3,Procedure,120205009,20020131,20991231,
0407040102,INGUINAL / CRURAL HERNIOPLASTY (UNILATERAL),-1,,HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL),0.64,4225585,Repair of hernia of abdominal wall,SNOMED,Procedure,S,15,4,Procedure,84744001,20020131,20991231,
0407040102,INGUINAL / CRURAL HERNIOPLASTY (UNILATERAL),-1,,HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL),0.64,36714152,Inguinal hernioplasty,SNOMED,Procedure,S,5,2,Procedure,719265006,20170131,20991231,
0407040102,INGUINAL / CRURAL HERNIOPLASTY (UNILATERAL),-1,,HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL),0.64,4001706,Inguinal region repair,SNOMED,Procedure,S,25,3,Procedure,120205009,20020131,20991231,
0407040129,UMBILICAL HERNIOPLASTY,-1,,HERNIOPLASTIA UMBILICAL,1.0,36714170,Umbilical hernioplasty,SNOMED,Procedure,S,4,2,Procedure,719290008,20170131,20991231,
0407040129,UMBILICAL HERNIOPLASTY,-1,,HERNIOPLASTIA UMBILICAL,1.0,36714170,Umbilical hernioplasty,SNOMED,Procedure,S,4,2,Procedure,719290008,20170131,20991231,
0407040129,UMBILICAL HERNIOPLASTY,-1,,HERNIOPLASTIA UMBILICAL,1.0,36714170,Umbilical hernioplasty,SNOMED,Procedure,S,4,2,Procedure,719290008,20170131,20991231,
0407040129,UMBILICAL HERNIOPLASTY,-1,,HERNIOPLASTIA UMBILICAL,1.0,36714170,Umbilical hernioplasty,SNOMED,Procedure,S,4,2,Procedure,719290008,20170131,20991231,
0407040161,EXPLORATORY LAPAROTOMY,-1,,LAPAROTOMIA EXPLORADORA,1.0,4253523,Exploratory laparotomy,SNOMED,Procedure,S,3,4,Procedure,74770008,20020131,20991231,
0407040161,EXPLORATORY LAPAROTOMY,-1,,LAPAROTOMIA EXPLORADORA,1.0,4253523,Exploratory laparotomy,SNOMED,Procedure,S,3,4,Procedure,74770008,20020131,20991231,
0407040161,EXPLORATORY LAPAROTOMY,-1,,LAPAROTOMIA EXPLORADORA,1.0,4253523,Exploratory laparotomy,SNOMED,Procedure,S,3,4,Procedure,74770008,20020131,20991231,
0407040161,EXPLORATORY LAPAROTOMY,-1,,LAPAROTOMIA EXPLORADORA,1.0,4253523,Exploratory laparotomy,SNOMED,Procedure,S,3,4,Procedure,74770008,20020131,20991231,
0407040188,RELEASE OF INTESTINAL ADHESIONS,-1,,LIBERACAO DE ADERENCIAS INTESTINAIS,0.72,4240701,Lysis of adhesions of intestines,SNOMED,Procedure,S,77,2,Procedure,5789003,20020131,20991231,
0407040188,RELEASE OF INTESTINAL ADHESIONS,-1,,LIBERACAO DE ADERENCIAS INTESTINAIS,0.72,4240701,Lysis of adhesions of intestines,SNOMED,Procedure,S,77,2,Procedure,5789003,20020131,20991231,
